athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date
123970,Étienne Lalonde-Turbide,1989-05-12,Montréal,Québec,CAN,Canada,195.0,59.0,N/A
123972,Douglas Csima,1985-11-28,Mississauga,Ontario,CAN,Canada,191.0,100.0,N/A
123973,Will Dean,1987-06-10,Kelowna,British Columbia,CAN,Canada,195.0,95.0,N/A
123995,Hernán Jasen,1978-02-04,Bahía Blanca,Provincia de Buenos Aires,ARG,Argentina,199.0,100.0,N/A
123996,Martín Leiva,1980-04-23,Buenos Aires,Ciudad Autónoma de Buenos Aires,ARG,Argentina,210.0,112.0,N/A
123997,Marcos Mata,1986-08-01,Buenos Aires,Ciudad Autónoma de Buenos Aires,ARG,Argentina,199.0,105.0,N/A
124052,Ian Stannard,1987-05-25,Chelmsford,England,GBR,Great Britain,191.0,80.0,N/A
124062,Abdul Buhari,1982-06-26,Kano,Kano,NGR,Great Britain,192.0,125.0,N/A
124070,Robbie Grabarz,1987-10-03,Enfield,England,GBR,Great Britain,191.0,81.0,N/A
124077,Mervyn Luckwell,1984-11-29,Milton Keynes,England,GBR,Great Britain,191.0,104.0,N/A
124099,Robin Garnham,1988-05-01,Karlstad,Värmland,SWE,Great Britain,194.0,94.0,N/A
124101,Martin Hare,1989-11-28,Stavanger,Rogaland,NOR,Great Britain,193.0,93.0,N/A
124106,Steven Larsson,1981-05-01,Scarborough,England,GBR,Great Britain,195.0,95.0,N/A
124112,Jesper Parker,1984-04-18,Göteborg (Gothenburg),Västra Götaland,SWE,Great Britain,200.0,100.0,N/A
124117,Bobby White,1983-04-05,Northampton,England,GBR,Great Britain,192.0,92.0,N/A
124186,Bernard Tomic,1992-10-21,Stuttgart,Baden-Württemberg,GER,Australia,195.0,90.0,N/A
124189,Robert Frank,1990-01-22,Sandringham,Victoria,AUS,Australia,195.0,88.0,N/A
124199,Johan Linde,1983-06-27,Adelaide,South Australia,AUS,Australia,198.0,104.0,N/A
124200,Thomas Edgar,1989-06-21,Bundaberg,Queensland,AUS,Australia,212.0,106.0,N/A
124201,Andrew Grant,1985-04-22,Maryborough,Queensland,AUS,Australia,206.0,93.0,N/A
124202,Travis Passier,1989-04-26,Brisbane,Queensland,AUS,Australia,205.0,99.0,N/A
124203,Harrison Peacock,1991-01-31,Mount Barker,South Australia,AUS,Australia,192.0,87.0,N/A
124204,Nathan Roberts,1986-02-17,Adelaide,South Australia,AUS,Australia,199.0,90.0,N/A
124205,Luke Smith,1990-08-30,Jakarta,Daerah Khusus Ibukota Jakarta,INA,Australia,204.0,95.0,N/A
124206,Greg Sukochev,1988-02-18,Toshkent,Toshkent Shahri,UZB,Australia,196.0,86.0,N/A
124208,Adam White,1989-11-08,Everton Park,Queensland,AUS,Australia,203.0,89.0,N/A
124209,Igor Yudin,1987-06-17,Yekaterinburg,Sverdlovsk,RUS,Australia,200.0,85.0,N/A
124210,Aidan Zingel,1990-11-19,Wollongong,New South Wales,AUS,Australia,207.0,100.0,N/A
124211,James Clark,1991-03-22,Nowra,New South Wales,AUS,Australia,195.0,95.0,N/A
124212,Tim Cleland,1984-12-15,Subiaco,Western Australia,AUS,Australia,195.0,115.0,N/A
124213,Johnno Cotterill,1987-10-27,Sutherland,New South Wales,AUS,Australia,193.0,88.0,N/A
124214,Joel Dennerley,1987-06-25,Auburn,New South Wales,AUS,Australia,195.0,91.0,N/A
124218,Aaron Younger,1991-09-25,Attadale,Western Australia,AUS,Australia,193.0,100.0,N/A
124246,Johan Sjöstrand,1987-02-26,Skövde,Västra Götaland,SWE,Sweden,195.0,95.0,N/A
124258,Andreas Nilsson,1990-04-12,Trelleborg,Skåne,SWE,Sweden,197.0,114.0,N/A
124267,Luca Dotto,1990-04-18,Camposampiero,Padova,ITA,Italy,192.0,80.0,N/A
124273,Gianluca Maglia,1988-12-12,Catania,Catania,ITA,Italy,194.0,77.0,N/A
124275,Gregorio Paltrinieri,1994-09-05,Carpi,Modena,ITA,Italy,191.0,72.0,N/A
124280,Sebastiano Ranfagni,1985-08-08,Rosenheim,Bayern,GER,Italy,205.0,91.0,N/A
124281,Matteo Rivolta,1991-11-16,Milano,Milano,ITA,Italy,193.0,83.0,N/A
124282,Andrea Rolla,1983-12-04,Piano di Sorrento,Napoli,ITA,Italy,193.0,80.0,N/A
124285,Sergey Sviridov,1990-10-20,Yekaterinburg,Sverdlovsk,RUS,Russian Federation,192.0,85.0,N/A
124286,Jonas Larholm,1982-06-03,Partille,Västra Götaland,SWE,Sweden,193.0,85.0,N/A
124288,Jonas Källman,1981-07-17,Växjö,Kronoberg,SWE,Sweden,200.0,98.0,N/A
124289,Tobias Karlsson,1981-06-04,Lyckeby,Blekinge,SWE,Sweden,196.0,104.0,N/A
124292,Federico Turrini,1987-07-21,Livorno,Livorno,ITA,Italy,193.0,87.0,N/A
124293,Magnus Jernemyr,1976-06-18,Sala,Västmanland,SWE,Sweden,200.0,113.0,N/A
124294,Johan Jakobsson,1987-02-12,Göteborg (Gothenburg),Västra Götaland,SWE,Sweden,195.0,98.0,N/A
124306,Mattias Gustafsson,1978-07-11,N/A,N/A,N/A,Sweden,193.0,104.0,N/A
124308,Cristian Quintero,1992-10-14,Maracay,Aragua,VEN,Venezuela,195.0,90.0,N/A
124310,Niclas Ekberg,1988-12-23,Ystad,Skåne,SWE,Sweden,191.0,83.0,N/A
124321,Kim Andersson,1982-08-21,Kävlinge,Skåne,SWE,Sweden,200.0,105.0,N/A
124324,Kim Ekdahl du Rietz,1989-07-23,Lund,Skåne,SWE,Sweden,196.0,98.0,N/A
124345,Damiris Dantas,1992-11-17,Ferraz de Vasconcelos,São Paulo,BRA,Brazil,192.0,80.0,N/A
124346,Gabriel Arroyo,1977-03-03,Buenos Aires,Ciudad Autónoma de Buenos Aires,ARG,Argentina,194.0,95.0,N/A
124348,Iván Castellani,1991-01-19,Padova,Padova,ITA,Argentina,196.0,82.0,N/A
124350,Facundo Conte,1989-08-25,Vicente López,Provincia de Buenos Aires,ARG,Argentina,197.0,88.0,N/A
124351,Pablo Crer,1989-06-12,Rosario,Santa Fe,ARG,Argentina,202.0,85.0,N/A
124352,Luciano De Cecco,1988-06-02,Santa Fe,Santa Fe,ARG,Argentina,191.0,98.0,N/A
124355,Fede Pereyra,1988-06-19,San Juan,San Juan,ARG,Argentina,200.0,99.0,N/A
124356,Cristian Poglajen,1989-07-14,Morón,Provincia de Buenos Aires,ARG,Argentina,195.0,94.0,N/A
124358,Sebastián Solé,1991-06-12,Rosario,Santa Fe,ARG,Argentina,200.0,94.0,N/A
124359,Nicolás Uriarte,1990-03-21,Salerno,Salerno,ITA,Argentina,192.0,82.0,N/A
124363,James Disney-May,1992-08-04,Chertsey,England,GBR,Great Britain,192.0,78.0,N/A
124369,Ieuan Lloyd,1993-07-09,Cardiff,Wales,GBR,Great Britain,194.0,91.0,N/A
124375,Grant Turner,1989-03-11,Swindon,England,GBR,Great Britain,193.0,86.0,N/A
124458,Luísa Tomás,1983-03-24,Luanda,Luanda,ANG,Angola,192.0,82.0,N/A
124464,Aldemir Gomes da Silva Júnior,1992-06-08,Niterói,Rio de Janeiro,BRA,Brazil,193.0,80.0,N/A
124566,Shehab Younis,1988-03-30,Al-Iskanderiya (Alexandria),Al-Iskanderiya,EGY,Egypt,193.0,78.0,N/A
124594,Caio Torres,1987-06-03,São Paulo,São Paulo,BRA,Brazil,206.0,125.0,N/A
124595, Leandrinho,1982-11-28,São Paulo,São Paulo,BRA,Brazil,194.0,97.0,N/A
124596,Marcelinho Huertas,1983-05-25,São Paulo,São Paulo,BRA,Brazil,191.0,90.0,N/A
124597, Marcus Vinícius,1984-05-31,Rio de Janeiro,Rio de Janeiro,BRA,Brazil,207.0,104.0,N/A
124598, Nenê Hilário,1982-09-13,São Carlos,São Paulo,BRA,Brazil,211.0,113.0,N/A
124609,Taha Akgül,1990-11-22,Sivas,Sivas,TUR,Türkiye,192.0,125.0,N/A
124622,Federico Grabich,1990-03-26,Casilda,Santa Fe,ARG,Argentina,193.0,92.0,N/A
124635,Tony Yoka,1992-04-28,Paris XVIIIe,Paris,FRA,France,200.0,105.0,N/A
124649,Morten Therkildsen,1983-09-24,Vejle,Syddanmark,DEN,Denmark,191.0,86.0,N/A
124653,Maxime Beaumont,1982-04-23,Boulogne-sur-Mer,Pas-de-Calais,FRA,France,191.0,94.0,N/A
124698,Élodie Godin,1985-07-05,Cherbourg-en-Cotentin,Manche,FRA,France,191.0,80.0,N/A
124699,Sandrine Gruda,1987-06-25,Cannes,Alpes-Maritimes,FRA,France,193.0,83.0,N/A
124704,Emmeline Ndongue,1983-04-25,Auxerre,Yonne,FRA,France,192.0,82.0,N/A
124706,Nicolas Batum,1988-12-14,Lisieux,Calvados,FRA,France,203.0,105.0,N/A
124708,Fabien Causeur,1987-06-16,Brest,Finistère,FRA,France,193.0,90.0,N/A
124709,Nando de Colo,1987-06-23,Sainte-Catherine-lès-Arras,Pas-de-Calais,FRA,France,196.0,91.0,N/A
124710,Boris Diaw,1982-04-16,N/A,N/A,N/A,France,203.0,115.0,N/A
124711,Yakhouba Diawara,1982-08-29,Paris,Paris,FRA,France,201.0,102.0,N/A
124712,Mickaël Gelabale,1983-05-22,Pointe-Noire,Guadeloupe,FRA,France,201.0,98.0,N/A
124714,Florent Piétrus,1981-01-19,Les Abymes,Guadeloupe,FRA,France,202.0,103.0,N/A
124715,Kévin Séraphin,1989-12-07,Cayenne,Guyane,FRA,France,206.0,125.0,N/A
124716,Ali Traore,1985-02-28,Abidjan,Abidjan,CIV,France,208.0,115.0,N/A
124717,Ronny Turiaf,1983-01-13,Le Robert,Martinique,FRA,France,208.0,111.0,N/A
124726,Romain Buffet,1985-02-04,Rouen,Seine-Maritime,FRA,France,192.0,90.0,N/A
124770,François Coulombe-Fortier,1984-11-15,Alma,Québec,CAN,Canada,191.0,92.0,N/A
124772,Milos Raonic,1990-11-27,Podgorica,Podgorica,MNE,Canada,196.0,90.0,N/A
124773,Martin Reader,1984-05-02,Comox,British Columbia,CAN,Canada,198.0,97.0,N/A
124852,Balázs Szirányi,1983-01-10,Budapest,Budapest,HUN,Spain,196.0,106.0,N/A
124887,Jaap Stockmann,1984-07-24,Bunnik,Utrecht,NED,Netherlands,193.0,80.0,N/A
124911,Benedikt Wagner,1990-06-14,Bonn,Nordrhein-Westfalen,GER,Germany,191.0,90.0,N/A
124920,Ensar Hajder,1991-06-27,Tuzla,Tuzlanski kanton,BIH,Bosnia and Herzegovina,194.0,91.0,N/A
124924,Mostafa Al-Gamel,1988-10-01,Al-Jizah (Giza),Al-Jizah,EGY,Egypt,191.0,96.0,N/A
124925,Ihab Abdelrahman,1989-05-01,Kafr Saqr,Al-Sharqiyah,EGY,Egypt,194.0,96.0,N/A
124944, Neto,1989-07-19,Araxá,Minas Gerais,BRA,Brazil,191.0,83.0,N/A
124947, Gabriel,1992-09-27,Unaí,Minas Gerais,BRA,Brazil,193.0,84.0,N/A
124970,Christopher Wesley,1987-06-23,Nürnberg,Bayern,GER,Germany,192.0,88.0,N/A
125048,Víctor Claver,1988-08-30,Valencia,Valencia,ESP,Spain,206.0,107.0,N/A
125049,Serge Ibaka,1989-09-18,Brazzaville,Brazzaville,CGO,Spain,208.0,107.0,N/A
125050,Sergio Llull,1987-11-15,N/A,N/A,N/A,Spain,192.0,91.0,N/A
125051,Sergio Rodríguez,1986-06-12,Santa Cruz de Tenerife,Santa Cruz de Tenerife,ESP,Spain,191.0,80.0,N/A
125052,Víctor Sada,1984-03-08,Badalona,Barcelona,ESP,Spain,192.0,93.0,N/A
125053,Fernando San Emeterio,1984-01-01,Santander,Cantabria,ESP,Spain,199.0,105.0,N/A
125066,William Accambray,1988-04-08,Cannes,Alpes-Maritimes,FRA,France,194.0,104.0,N/A
125067,Xavier Barachet,1988-11-19,Nice,Alpes-Maritimes,FRA,France,195.0,95.0,N/A
125070,Cédric Sorhaindo,1984-06-07,La Trinité,Martinique,FRA,France,192.0,110.0,N/A
125127,Michal Kabelka,1985-02-04,Lučenec,Banská Bystrica,SVK,Slovakia,191.0,74.0,N/A
125160,Ahmed Hegazi,1991-01-25,Al-Ismailiyah,Al-Ismailiyah,EGY,Egypt,196.0,94.0,N/A
125172,Abdoulaye Ba,1991-01-01,Saint Louis,Saint-Louis,SEN,Senegal,197.0,79.0,N/A
125173,Kara Mbodj,1989-11-11,Ndiass,Thiès,SEN,Senegal,192.0,85.0,N/A
125178,Kemal Mešić,1985-08-04,Rogatica,Sarajevo-Romanija,BIH,Bosnia and Herzegovina,196.0,120.0,N/A
125191,Julen Aguinagalde,1982-12-08,Irún,Guipúzcoa,ESP,Spain,196.0,113.0,N/A
125192,Mikel Aguirrezabalaga,1984-04-08,Zarauz (Zarautz),Guipúzcoa,ESP,Spain,196.0,92.0,N/A
125196,Joan Cañellas,1986-09-30,Santa María de Palautordera,Barcelona,ESP,Spain,198.0,100.0,N/A
125203,Gedeón Guardiola,1984-10-01,Petrel,Alicante,ESP,Spain,199.0,105.0,N/A
125204,Eduardo Gurbindo,1987-11-08,Pamplona,Navarra,ESP,Spain,195.0,90.0,N/A
125205,Jorge Maqueda,1988-02-06,Toledo,Toledo,ESP,Spain,197.0,102.0,N/A
125207,Viran Morros,1983-12-15,Barcelona,Barcelona,ESP,Spain,199.0,98.0,N/A
125219,Petr Frydrych,1988-01-13,Klatovy,Plzeňský kraj,CZE,Czechia,200.0,100.0,N/A
125224,Jiří Lipták,1982-03-30,Brno,Jihomoravský kraj,CZE,Czechia,192.0,115.0,N/A
125231,Cheikhou Kouyaté,1989-12-21,Dakar,Dakar,SEN,Senegal,192.0,75.0,N/A
125233,Jakub Vadlejch,1990-10-10,Praha (Prague),Hlavní město Praha,CZE,Czechia,191.0,93.0,N/A
125238,Ibrahima Seck,1989-08-10,Bargny,Thiès,SEN,Senegal,192.0,82.0,N/A
125246,Ejike Ugboaja,1985-05-28,Lagos,Lagos,NGR,Nigeria,206.0,102.0,N/A
125247,Mehdi Hafsi,1978-02-23,Bordeaux,Gironde,FRA,Tunisia,203.0,104.0,N/A
125248,Derrick Obasohan,1981-04-18,Houston,Texas,USA,Nigeria,198.0,N/A,N/A
125252,Patrick Follmann,1989-04-20,Regensburg,Bayern,GER,Germany,193.0,74.0,N/A
125255,Simon Grotelüschen,1986-10-03,Lübeck,Schleswig-Holstein,GER,Germany,194.0,84.0,N/A
125264,Ilona Burgrová,1984-03-15,Hradec Králové,Královéhradecký kraj,CZE,Czechia,195.0,87.0,N/A
125271,Lukáš Krpálek,1990-11-15,Jihlava,Vysočina,CZE,Czechia,197.0,105.0,N/A
125272,Karel Lavický,1985-11-08,České Budějovice,Jihočeský kraj,CZE,Czechia,192.0,80.0,N/A
125279,Kateřina Šafránková,1989-06-08,Kolín,Středočeský kraj,CZE,Czechia,193.0,103.0,N/A
125290,Josef Dostál,1993-03-03,Praha (Prague),Hlavní město Praha,CZE,Czechia,202.0,115.0,N/A
125298,Jakub Podrazil,1992-01-09,Praha (Prague),Hlavní město Praha,CZE,Czechia,199.0,100.0,N/A
125309,Rasmus Lauge Schmidt,1991-06-20,Randers,Midtjylland,DEN,Denmark,194.0,99.0,N/A
125313,Kalidou Yero,1991-08-19,Yeumbeul Nord,Dakar,SEN,Senegal,195.0,89.0,N/A
125320,Sebastian Brendel,1988-03-12,N/A,N/A,N/A,Germany,192.0,92.0,N/A
125336,Hodei Mazquiarán,1988-12-16,Alsasua,Navarra,ESP,Spain,195.0,102.0,N/A
125338,Juan Peralta,1990-05-17,Figarol,Navarra,ESP,Spain,194.0,93.0,N/A
125345,Petr Beneš,1974-11-27,Praha (Prague),Hlavní město Praha,CZE,Czechia,198.0,95.0,N/A
125349,Přemysl Kubala,1973-12-16,Frýdek-Místek,Moravskoslezský kraj,CZE,Czechia,202.0,97.0,N/A
125376,Anton Braun,1990-04-28,Berlin,Berlin,GER,Germany,202.0,104.0,N/A
125378,Tim Grohmann,1988-12-27,Dresden,Sachsen,GER,Germany,194.0,98.0,N/A
125381,Eric Johannesen,1988-07-16,Oberhausen,Nordrhein-Westfalen,GER,Germany,193.0,100.0,N/A
125382,Eric Knittel,1983-04-20,West-Berlin,Berlin,GER,Germany,191.0,87.0,N/A
125383,Andreas Kuffner,1987-03-11,Vilshofen an der Donau,Bayern,GER,Germany,196.0,94.0,N/A
125387,Lukas Müller,1987-05-19,Wetzlar,Hessen,GER,Germany,208.0,102.0,N/A
125390,Maximilian Reinelt,1988-08-24,Ulm,Baden-Württemberg,GER,Germany,195.0,98.0,2019-02-09
125393,Lauritz Schoof,1990-10-07,Rendsburg,Schleswig-Holstein,GER,Germany,195.0,98.0,N/A
125398,Ulrike Sennewald,1989-05-10,Rostock,Mecklenburg-Vorpommern,GER,Germany,194.0,84.0,N/A
125401,Philipp Wende,1985-07-04,Wurzen,Sachsen,GER,Germany,199.0,90.0,N/A
125407,Jasper Aerents,1992-12-18,Gent (Ghent),Oost-Vlaanderen,BEL,Belgium,191.0,86.0,N/A
125415,Tom Boonen,1980-10-15,Mol,Antwerpen,BEL,Belgium,192.0,82.0,N/A
125419,Christian Dünnes,1984-06-16,Siegen,Nordrhein-Westfalen,GER,Germany,207.0,105.0,N/A
125420,Jonathan Erdmann,1988-03-12,Potsdam,Brandenburg,GER,Germany,194.0,95.0,N/A
125421,Georg Grozer,1984-11-27,Budapest,Budapest,HUN,Germany,200.0,102.0,N/A
125422,Max Günthör,1985-08-09,Friedrichshafen,Baden-Württemberg,GER,Germany,207.0,93.0,N/A
125424,Denys Kaliberda,1990-06-24,Poltava,Poltava,UKR,Germany,193.0,95.0,N/A
125425,Lukas Kampa,1986-11-29,Bochum,Nordrhein-Westfalen,GER,Germany,196.0,90.0,N/A
125426,Kay Matysik,1980-06-18,Berlin,Berlin,GER,Germany,191.0,88.0,N/A
125427,Sebastian Schwarz,1985-10-02,Freudenstadt,Baden-Württemberg,GER,Germany,197.0,94.0,N/A
125449,Adrián Gavira,1987-09-17,La Línea de la Concepción,Cádiz,ESP,Spain,193.0,90.0,N/A
125464,Marcel Sieberg,1982-04-30,Castrop-Rauxel,Nordrhein-Westfalen,GER,Germany,198.0,82.0,N/A
125501,Ioannis Kalargaris,1990-06-06,Athina (Athens),Attiki,GRE,Greece,193.0,84.0,N/A
125507,Kristian Gkolomeev,1993-07-04,Velingrad,Pazardzhik,BUL,Greece,202.0,95.0,N/A
125527,Filippos Karampetsos,1977-10-22,Patra,Dutiki Ellada,GRE,Greece,192.0,95.0,N/A
125528,Kostas Mourikis,1988-07-11,N/A,N/A,N/A,Greece,197.0,109.0,N/A
125535,Thomas Fraser-Holmes,1991-10-09,N/A,N/A,N/A,Australia,194.0,85.0,N/A
125539,James Magnussen,1991-04-11,Port Macquarie,New South Wales,AUS,Australia,198.0,94.0,N/A
125541,David McKeon,1992-07-25,Wollongong,New South Wales,AUS,Australia,195.0,85.0,N/A
125545,James Roberts,1991-04-11,Tweed Heads,New South Wales,AUS,Australia,194.0,90.0,N/A
125546,Dan Tranter,1992-01-11,Campbelltown,New South Wales,AUS,Australia,193.0,80.0,N/A
125596,Charl Crous,1990-09-25,Johannesburg,Gauteng,RSA,South Africa,194.0,88.0,N/A
125618,Erik Cadée,1984-02-15,N/A,N/A,N/A,Netherlands,201.0,120.0,N/A
125632,Luuk Verbij,1986-08-02,Alphen aan den Rijn,Zuid-Holland,NED,Netherlands,195.0,112.0,N/A
125649,David de Gea,1990-11-07,Madrid,Madrid,ESP,Spain,191.0,76.0,N/A
125675,Miklós Dudás,1991-04-14,Budapest,Budapest,HUN,Hungary,202.0,95.0,N/A
125679,Gilles Müller,1983-05-09,Luxembourg,Luxembourg,LUX,Luxembourg,192.0,75.0,N/A
125701,Roel Braas,1987-03-11,Alkmaar,Noord-Holland,NED,Netherlands,200.0,100.0,N/A
125705,Kaj Hendriks,1987-08-19,Wageningen,Gelderland,NED,Netherlands,197.0,95.0,N/A
125708,Ruben Knab,1988-02-19,Ede,Gelderland,NED,Netherlands,192.0,98.0,N/A
125710,Boaz Meylink,1984-03-22,Deventer,Overijssel,NED,Netherlands,195.0,93.0,N/A
125715,Nanne Sluis,1983-05-13,Willemstad,Curaçao,CUR,Netherlands,193.0,88.0,N/A
125717,Mechiel Versluis,1987-07-29,Ooststellingwerf,Friesland,NED,Netherlands,197.0,95.0,N/A
125718,Dion Dreesens,1993-04-30,Venray,Limburg,NED,Netherlands,195.0,88.0,N/A
125719,Job Kienhuis,1989-11-07,Oldenzaal,Overijssel,NED,Netherlands,192.0,83.0,N/A
125720,Bastiaan Lijesen,1990-12-28,Nieuwerkerk aan den Ijssel,Zuid-Holland,NED,Netherlands,196.0,82.0,N/A
125725,Sebastiaan Verschuren,1988-10-07,Amsterdam,Noord-Holland,NED,Netherlands,192.0,84.0,N/A
125729,Pascal Behrenbruch,1985-01-19,Offenbach am Main,Hessen,GER,Germany,196.0,94.0,N/A
125731,Alyn Camara,1989-03-31,Bergisch Gladbach,Nordrhein-Westfalen,GER,Germany,196.0,84.0,N/A
125734,Julia Fischer,1990-04-01,Berlin,Berlin,GER,Germany,192.0,98.0,N/A
125735,Rico Freimuth,1988-03-14,Potsdam,Brandenburg,GER,Germany,196.0,95.0,N/A
125742,Jan Felix Knobel,1989-01-16,Bad Homburg vor der Höhe,Hessen,GER,Germany,192.0,91.0,N/A
125762,Brent Larue,1987-04-26,Arlington Heights,Illinois,USA,Slovenia,193.0,85.0,N/A
125790,Timuzsin Schuch,1985-06-05,Nagyatád,Somogy,HUN,Hungary,197.0,105.0,N/A
125792,Szabolcs Zubai,1984-03-31,Mezőkövesd,Borsod-Abaúj-Zemplén,HUN,Hungary,193.0,93.0,N/A
125797,Christopher Linke,1988-10-24,Potsdam,Brandenburg,GER,Germany,191.0,66.0,N/A
125801,Malte Mohr,1986-07-24,Bochum,Nordrhein-Westfalen,GER,Germany,192.0,83.0,N/A
125802,Nadine Müller,1985-11-21,Leipzig,Sachsen,GER,Germany,193.0,94.0,N/A
125803,Markus Münch,1986-06-13,Hamburg,Hamburg,GER,Germany,207.0,130.0,N/A
125804,Björn Otto,1977-10-16,Frechen,Nordrhein-Westfalen,GER,Germany,191.0,90.0,N/A
125806,Christian Reif,1984-10-24,Speyer,Rheinland-Pfalz,GER,Germany,196.0,85.0,N/A
125810,Silvio Schirrmeister,1988-12-07,Neubrandenburg,Mecklenburg-Vorpommern,GER,Germany,193.0,82.0,N/A
125814,David Storl,1990-07-27,Rochlitz,Sachsen,GER,Germany,198.0,117.0,N/A
125819,Martin Wierig,1987-06-10,N/A,N/A,N/A,Germany,202.0,124.0,N/A
125827,Béla Simon,1988-08-04,Szolnok,Jász-Nagykun-Szolnok,HUN,Hungary,191.0,93.0,N/A
125847,Péter Bernek,1992-04-13,Budapest,Budapest,HUN,Hungary,193.0,83.0,N/A
125854,Ákos Molnár,1987-07-22,Szeged,Csongrád,HUN,Hungary,194.0,90.0,N/A
125856,Bence Pulai,1991-10-27,Budapest,Budapest,HUN,Hungary,193.0,89.0,N/A
125868,Yannick Agnel,1992-06-09,Nîmes,Gard,FRA,France,202.0,90.0,N/A
125882,Camille Lacourt,1985-04-22,Narbonne,Aude,FRA,France,200.0,85.0,N/A
125884,Florent Manaudou,1990-11-12,Villeurbanne,Rhône,FRA,France,199.0,99.0,N/A
125895,Andreas Scherhaufer,1970-07-24,Wien (Vienna),Wien,AUT,Austria,197.0,99.0,N/A
125903,Hendrik Feldwehr,1986-08-18,Bremerhaven,Bremen,GER,Germany,192.0,90.0,N/A
125904,Jan-Philip Glania,1988-11-08,Fulda,Hessen,GER,Germany,194.0,90.0,N/A
125905,Philip Heintz,1991-02-21,Mannheim,Baden-Württemberg,GER,Germany,194.0,85.0,N/A
125908,Yannick Lebherz,1989-01-13,Darmstadt,Hessen,GER,Germany,194.0,85.0,N/A
125912,Clemens Rapp,1989-07-14,Weingarten (Württemberg),Baden-Württemberg,GER,Germany,193.0,85.0,N/A
125917,Tim Wallburger,1989-08-18,Dresden,Sachsen,GER,Germany,191.0,95.0,N/A
125958,Péter Nagy,1986-01-16,Komárom,Komárom-Esztergom,HUN,Hungary,192.0,160.0,N/A
125977,Koko Archibong,1981-05-10,New York,New York,USA,Nigeria,206.0,98.0,N/A
125992,Richard Oruche,1987-08-30,Algonquin,Illinois,USA,Nigeria,193.0,N/A,N/A
125993,Olumide Oyedeji,1981-05-11,Ibadan,Oyo,NGR,Nigeria,208.0,109.0,N/A
126001,Balázs Hárai,1987-04-05,Budapest,Budapest,HUN,Hungary,202.0,110.0,N/A
126005,Viktor Nagy,1984-07-24,Budapest,Budapest,HUN,Hungary,198.0,96.0,N/A
126006,Márton Szivós,1981-08-19,Budapest,Budapest,HUN,Hungary,192.0,95.0,N/A
126009,Dániel Ligeti,1989-07-31,Szombathely,Vas,HUN,Hungary,191.0,117.0,N/A
126047,Borja Vivas,1984-05-26,Málaga,Málaga,ESP,Spain,204.0,139.0,N/A
126055,Balázs Baji,1989-06-09,Békéscsaba,Békes,HUN,Hungary,192.0,85.0,N/A
126061,Aaron Brown,1992-05-27,Toronto,Ontario,CAN,Canada,198.0,79.0,N/A
126063,Conlin McCabe,1990-08-20,Brockville,Ontario,CAN,Canada,205.0,100.0,N/A
126065,Kemar Bailey-Cole,1992-01-10,Spanish Town,Saint Catherine,JAM,Jamaica,193.0,84.0,N/A
126067,Ike Diogu,1983-09-11,Buffalo,New York,USA,Nigeria,206.0,115.0,N/A
126082,Russell Westbrook,1988-11-12,Long Beach,California,USA,United States,191.0,85.0,N/A
126085,Charlie Cole,1986-06-21,New York,New York,USA,United States,194.0,90.0,N/A
126088,Andre Iguodala,1984-01-28,Springfield,Illinois,USA,United States,198.0,94.0,N/A
126089,Alex Osborne,1987-05-04,Los Angeles,California,USA,United States,191.0,95.0,N/A
126090,Ryan Bailey,1989-04-13,Portland,Oregon,USA,United States,193.0,82.0,N/A
126091,Kevin Durant,1988-09-29,Washington,District of Columbia,USA,United States,206.0,105.0,N/A
126092,Brian Fatih,1972-10-18,Atlanta,Georgia,USA,United States,191.0,109.0,N/A
126093,Tyson Chandler,1982-10-02,Hanford,California,USA,United States,216.0,107.0,N/A
126096,Ryan Whiting,1986-11-24,Harrisburg,Pennsylvania,USA,United States,191.0,136.0,N/A
126120,Richard Petherick,1986-04-04,Hamilton,Waikato,NZL,New Zealand,191.0,96.0,N/A
126141,Dylan Dunlop-Barrett,1991-03-17,Hawera,Taranaki,NZL,New Zealand,191.0,75.0,N/A
126143,Gareth Kean,1991-10-05,Wellington,Wellington,NZL,New Zealand,194.0,83.0,N/A
126149,Matt Stanley,1992-01-15,Matamata,Waikato,NZL,New Zealand,198.0,82.0,N/A
126159,Michael Arms,1989-09-23,Auckland,Auckland,NZL,New Zealand,199.0,95.0,N/A
126187,Sergeý Krowýakow,1991-04-01,Aşgabat,Ashgabat,TKM,Turkmenistan,194.0,74.0,N/A
126193,Sebastian Marczak,1983-01-04,Sydney,New South Wales,AUS,Australia,193.0,92.0,N/A
126227,Lincoln Williams,1993-10-06,Brisbane,Queensland,AUS,Australia,200.0,104.0,N/A
126262,Chris Wood,1991-12-07,Auckland,Auckland,NZL,New Zealand,191.0,92.0,N/A
126263,Grant Goldschmidt,1983-04-16,Cape Town,Western Cape,RSA,South Africa,194.0,92.0,N/A
126286,Óðinn Björn Þorsteinsson,1981-12-03,Reykjavík,Höfuðborgarsvæði,ISL,Iceland,200.0,110.0,N/A
126299,Kieron Achara,1983-07-03,Stirling,Scotland,GBR,Great Britain,208.0,110.0,N/A
126304,Alex Gregory,1984-03-11,Cheltenham,England,GBR,Great Britain,198.0,97.0,N/A
126313,Lawrence Okoye,1991-10-06,Croydon,England,GBR,Great Britain,197.0,129.0,N/A
